point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,浙江上虞百官镇方言音系
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,灰,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,贿,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,悔,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,晦,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,回,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,茴,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,蛔,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,徊,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,汇,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,溃,,,
SY02,上虞百官镇,太湖片-临绍小片,,,灰,Ø,煨,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,T,蜕,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,T,兑,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,TS,最,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,K,会,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,K,刽,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,K,桧,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,K,外,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,Ø,会,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,Ø,绘,,,
SY02,上虞百官镇,太湖片-临绍小片,,,泰,Ø,烩,,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,包,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,胞,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,苞,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,饱,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,豹,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,爆,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,泡,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,抛,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,脬,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,炮,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,泡,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,跑,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,刨,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,匏,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,麅,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,鲍,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,P,鉋,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,M,茅,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,M,猫,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,M,锚,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,M,卯,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,M,貌,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,N,铙,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,N,挠,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,N,闹,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,罩,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,櫂,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,抓,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,爪,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,找,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,笊,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,抄,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,钞,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,炒,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,吵,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,巢,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,梢,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,捎,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,筲,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,稍,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,潲,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,潲,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,TS,哨,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,交,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,郊,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,胶,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,教,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,茭,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,蛟,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,跤,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,绞,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,狡,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,铰,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,搅,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,搞,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,教,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,校,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,较,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,酵,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,窖,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,觉,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,珓,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,敲,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,骹,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,巧,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,咬,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,K,乐,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,哮,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,孝,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,肴,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,淆,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,效,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,校,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,校,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,坳,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,凹,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,拗,ɔ,,
SY02,上虞百官镇,太湖片-临绍小片,,,肴,Ø,靿,ɔ,,
